Wall time,Step,Value
1738676584.2164962,353,-0.7034115791320801
1738676610.1998372,354,-0.6985183954238892
1738676714.1739905,358,-0.7037475109100342
1738676766.1606753,360,-0.7248237133026123
1738676818.0366735,362,-0.7107965350151062
1738676844.0871198,363,-0.7189201712608337
1738676869.9243913,364,-0.6888217329978943
1738676895.9358504,365,-0.7175558805465698
1738676921.7952895,366,-0.7155014872550964
1738676947.7000926,367,-0.7331830859184265
1738676973.5898662,368,-0.7149872779846191
1738677130.138773,374,-0.6780967712402344
1738677207.8307045,377,-0.6714057922363281
1738677233.6404283,378,-0.6426489353179932
1738677414.8783016,385,-0.6621500849723816
1738677440.7623181,386,-0.6135273575782776
1738677544.3322687,390,-0.6604238748550415
1738677570.2299774,391,-0.660428524017334
1738677596.193498,392,-0.6164856553077698
1738677622.1070707,393,-0.6229695677757263
1738677648.0126119,394,-0.6372920274734497
1738677673.8696663,395,-0.6477453708648682
1738677699.8181653,396,-0.6291830539703369
1738677725.5836844,397,-0.6706825494766235
1738677751.5080123,398,-0.6379503011703491
1738677777.3968863,399,-0.6185917854309082
1738677829.3637974,401,-0.6198107004165649
1738677855.0335605,402,-0.6156934499740601
1738677906.9104702,404,-0.6420156359672546
1738678010.477181,408,-0.6368021965026855
1738678036.4285161,409,-0.6042729616165161
1738678114.1690106,412,-0.6230452656745911
1738678140.1682067,413,-0.6056546568870544
1738678166.0868511,414,-0.6516062021255493
1738678192.0206625,415,-0.6531863212585449
1738678269.6935844,418,-0.6278991103172302
1738678347.3778632,421,-0.6579564809799194
1738678373.1920662,422,-0.6560928225517273
1738678450.9461184,425,-0.6104472875595093
1738678476.5733922,426,-0.6339278221130371
1738678580.3446598,430,-0.6109532117843628
1738678606.306523,431,-0.6197211742401123
1738678684.2205179,434,-0.6233015060424805
1738678710.1838381,435,-0.6206845045089722
1738678736.1517358,436,-0.6648762226104736
1738678762.1099744,437,-0.6370887756347656
1738678787.9220324,438,-0.6329883933067322
1738678813.9176495,439,-0.6327798962593079
1738678839.9037914,440,-0.6456438899040222
1738678865.8799205,441,-0.6526713371276855
1738678917.510014,443,-0.6217498183250427
1738678943.5162692,444,-0.6610430479049683
1738678969.46782,445,-0.6424561738967896
1738678995.4742842,446,-0.6441130638122559
1738679099.020919,450,-0.6168206930160522
1738679125.048031,451,-0.630618691444397
1738679150.9716704,452,-0.6546017527580261
1738679176.9589112,453,-0.6451377868652344
1738679202.7925181,454,-0.6416889429092407
1738679254.5515847,456,-0.649093747138977
1738679306.4212537,458,-0.6347278952598572
1738679358.4672716,460,-0.6089586615562439
1738679384.5448222,461,-0.6155412197113037
1738679462.4158523,464,-0.6097095608711243
1738679488.446367,465,-0.6278169751167297
1738679514.336262,466,-0.6229887008666992
1738679566.330161,468,-0.6291364431381226
1738679618.2398572,470,-0.6390582919120789
1738679722.1724644,474,-0.6174189448356628
1738679748.1292355,475,-0.6053186655044556
1738679825.8654528,478,-0.6181731820106506
1738679851.798665,479,-0.631492018699646
1738679877.6581886,480,-0.6143850088119507
1738679903.592208,481,-0.6346999406814575
1738679929.3575053,482,-0.6458665132522583
1738679955.3995986,483,-0.6217971444129944
1738679981.4354415,484,-0.637924313545227
1738680033.4191706,486,-0.6051204204559326
1738680059.2967594,487,-0.6189300417900085
1738680085.214927,488,-0.613851010799408
1738680111.0437796,489,-0.6587550640106201
1738680162.7771528,491,-0.6071418523788452
1738680240.451516,494,-0.6162437796592712
1738680344.0168233,498,-0.6287866830825806
1738680421.7858706,501,-0.6285216212272644
1738680447.5362995,502,-0.6335388422012329
1738680473.1668937,503,-0.6242990493774414
1738680550.75381,506,-0.6273900270462036
1738680602.4516387,508,-0.6041277647018433
1738680628.3392148,509,-0.6083489060401917
1738680654.0352154,510,-0.5785456895828247
1738680679.930307,511,-0.6117995381355286
1738680705.7664711,512,-0.6173160076141357
1738680731.6039374,513,-0.6131296157836914
1738680757.4079804,514,-0.601695716381073
1738680835.0451849,517,-0.6064856648445129
1738680860.7700062,518,-0.6248384118080139
1738680886.5760071,519,-0.6006625890731812
