Wall time,Step,Value
1738667417.332295,0,-0.5763317346572876
1738667475.9997208,3,-0.5487076044082642
1738667496.3402417,4,-0.5382044315338135
1738667630.206811,10,-0.3797890841960907
1738667654.6322286,11,-0.3493060767650604
1738667730.3741229,14,-0.3016103506088257
1738667756.299246,15,-0.2928287982940674
1738667834.0753303,18,-0.27096909284591675
1738667860.196432,19,-0.2744309902191162
1738667886.4225767,20,-0.2723676562309265
1738667939.0924144,22,-0.2702096402645111
1738667965.265533,23,-0.2630525827407837
1738668044.7330284,26,-0.26865771412849426
1738668070.928851,27,-0.2634754776954651
1738668228.6356704,33,-0.2713415026664734
1738668308.0832095,36,-0.2731846570968628
1738668334.536169,37,-0.27508556842803955
1738668361.0764575,38,-0.27744060754776
1738668387.311686,39,-0.2765924334526062
1738668413.640957,40,-0.28151020407676697
1738668598.9530935,47,-0.281191349029541
1738668625.4418604,48,-0.2815314531326294
1738668652.078051,49,-0.27940160036087036
1738668705.0248399,51,-0.27340900897979736
1738668731.2485495,52,-0.28046247363090515
1738668784.1506295,54,-0.2720976173877716
1738668863.1440752,57,-0.2779940664768219
1738668942.1639023,60,-0.27786049246788025
1738668968.5616043,61,-0.2774292230606079
1738668995.0935862,62,-0.2787230908870697
1738669021.1484745,63,-0.282819926738739
1738669073.5600219,65,-0.278545618057251
1738669099.6516464,66,-0.27893003821372986
1738669125.7695153,67,-0.27802014350891113
1738669152.2070389,68,-0.283230721950531
1738669204.3381658,70,-0.2807360291481018
1738669230.3552048,71,-0.2823106050491333
1738669387.2179353,77,-0.2808699607849121
1738669439.5563498,79,-0.280447781085968
1738669465.6547768,80,-0.2778277099132538
1738669518.1713831,82,-0.2788507342338562
1738669544.4476814,83,-0.27786046266555786
1738669596.853555,85,-0.27431878447532654
1738669700.9975884,89,-0.27910006046295166
1738669727.244657,90,-0.2807741165161133
1738669857.8648329,95,-0.28191840648651123
1738669962.040408,99,-0.28344738483428955
1738669988.080625,100,-0.2826249301433563
1738670066.825733,103,-0.2792634963989258
1738670144.8799715,106,-0.2834082841873169
1738670171.1926112,107,-0.28113824129104614
1738670223.6064606,109,-0.28174588084220886
1738670353.823177,114,-0.2787795662879944
1738670406.371592,116,-0.283273845911026
1738670536.5497212,121,-0.28442317247390747
1738670640.3828447,125,-0.2873421609401703
